[2018-12-31 18:08:05,647] INFO [1][Logger:0] - HikariPool-1 - Starting...
参数名: type
[2018-12-31 18:40:09,972] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,008] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,009] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,168] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,168] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,209] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,243] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,209] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,209] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,210] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,328] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,349] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,417] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,426] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,426] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,490] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,460] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,490] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,460] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,600] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,611] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,666] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,679] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,679] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,679] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,749] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,763] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,769] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,790] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,858] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,864] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,864] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,891] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,904] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,917] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,935] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:10,983] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,000] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,051] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,052] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,085] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,096] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,096] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,130] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,157] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,176] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,176] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,238] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,266] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,271] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,311] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,311] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,331] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,331] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,416] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,416] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,455] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,462] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,510] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,523] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,524] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,624] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,624] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,637] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,637] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,708] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,723] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,722] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,766] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,722] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,832] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,832] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,842] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,923] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,923] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,934] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,933] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:11,933] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,052] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,052] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,052] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,052] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,083] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,097] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,097] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,140] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,203] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,203] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,239] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,239] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,286] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,326] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,286] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,326] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,377] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,451] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,451] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,518] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,529] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,539] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,539] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,539] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,539] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,627] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,651] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,665] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,737] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,737] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,767] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,823] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,769] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,832] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,767] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,823] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:12,939] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,008] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,021] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,031] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,036] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,036] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,109] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,036] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,071] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,167] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,214] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,243] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,253] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,279] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,298] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,344] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,344] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,344] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,394] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,459] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,459] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,493] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,493] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,569] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,569] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,569] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,569] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,649] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,658] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,658] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,658] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,741] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,789] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,789] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,805] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,876] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,876] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,884] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,884] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,924] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:13,935] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,009] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,027] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,075] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,075] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,075] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,108] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,108] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,075] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,174] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,174] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,297] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,338] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,361] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,394] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,394] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,394] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,361] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,361] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,504] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,549] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,602] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,614] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,643] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,669] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,669] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,706] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,707] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,771] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,788] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,797] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,824] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,882] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,897] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,925] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,936] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,960] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,976] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:14,985] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:15,000] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:15,059] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:15,059] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:15,104] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:15,104] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:15,178] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:15,178] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:15,145] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
[2018-12-31 18:40:15,145] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,值不能为 null。
参数名: type
